,latitude,longitude,stars,is_open,categories,review_count,RestaurantsTableService,RestaurantsReservations,WheelchairAccessible,RestaurantsPriceRange2,HasTV,RestaurantsTakeOut,RestaurantsDelivery,GoodForKids,CoatCheck,romantic,intimate,classy,hipster,divey,touristy,trendy,upscale,casual,dj,background_music,no_music,jukebox,live,video,karaoke,WiFi_free,WiFi_no,WiFi_paid,Alcohol_full_bar,Alcohol_none,Alcohol_beer_and_wine,NoiseLevel_average,NoiseLevel_quiet,NoiseLevel_loud,NoiseLevel_very_loud,RestaurantsAttire_casual,RestaurantsAttire_dressy,RestaurantsAttire_formal,cluster1,cluster2
2066,42.3450646,-71.0958711,3.0,0,"['Tex-Mex', 'Restaurants']",22,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,2
2067,42.3386983,-71.1061415,3.5,0,"['Sandwiches', 'Restaurants', 'Salad']",18,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,3
2068,42.3583662608,-71.0512629631,1.5,1,"['Food', 'Donuts', 'Coffee & Tea', 'Restaurants']",7,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4,3
2069,42.3451899451,-71.0969520423,3.5,1,"['Restaurants', 'Cocktail Bars', 'Nightlife', 'Bars', 'Izakaya', 'Japanese']",396,1,1,1,2,1,1,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,2
2070,42.3568991,-71.0502635,4.0,0,"['Sandwiches', 'Caterers', 'Restaurants', 'Delis', 'Event Planning & Services']",17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2071,42.3484875,-71.0960073,4.0,0,"['Nightlife', 'American (New)', 'Restaurants', 'Breakfast & Brunch', 'Lounges', 'French', 'American (Traditional)', 'Bars']",1890,0,1,0,3,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,2
2072,42.3629794,-71.0549807,4.0,1,"['Desserts', 'Restaurants', 'Mediterranean', 'Tuscan', 'Korean', 'Food', 'Italian']",372,1,1,1,3,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2073,42.3436005155,-71.1014881169,3.5,1,"['Bars', 'Restaurants', 'Nightlife', 'Wine Bars', 'Italian', 'Cocktail Bars']",66,1,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,2
2074,42.342043,-71.07292,4.0,0,"['Latin American', 'Restaurants']",57,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,2
2075,42.3725867448,-71.020061,3.0,1,"['Pizza', 'Restaurants', 'Salad', 'Food']",7,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,2
2076,42.3461179601,-71.0836956705,3.5,1,"['Restaurants', 'Lounges', 'Nightlife', 'Bars', 'Chicken Wings', 'American (Traditional)']",31,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,2
2077,42.3385990693,-71.1067236336,3.5,0,"['Middle Eastern', 'Restaurants', 'Vegetarian']",49,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,3
2078,42.3430308,-71.0694272,4.5,1,"['Food', 'Restaurants', 'Mexican', 'Street Vendors']",67,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
2079,42.3411312,-71.1468968,3.5,0,"['Brazilian', 'Buffets', 'Restaurants']",10,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1
2080,42.3644947,-71.0613257,3.0,0,"['Restaurants', 'Pizza']",12,0,0,0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
2081,42.3517831811,-71.1236789566,4.5,0,"['Burgers', 'Delis', 'Sandwiches', 'Restaurants', 'Desserts', 'Food']",478,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1
2082,42.3575592,-71.0538345,3.5,0,"['Delis', 'Restaurants']",16,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
2083,42.3443454683,-71.1027837438,2.5,1,"['Southern', 'Restaurants', 'Fast Food', 'Chicken Shop']",15,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,3
2084,42.349341,-71.1039816,3.0,1,"['Sushi Bars', 'Japanese', 'Restaurants', 'Diners']",35,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,3
2085,42.3418371,-71.0805869,3.5,0,"['Bars', 'Nightlife', 'Restaurants', 'American (New)']",130,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,6,3
2086,42.3467272916,-71.1057823592,4.0,1,"['Cafes', 'Gluten-Free', 'Restaurants', 'Breakfast & Brunch', 'Vegan', 'Caterers', 'Event Planning & Services', 'Mediterranean']",245,1,1,1,2,0,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
2087,42.3537136,-71.0592998,2.5,0,"['Restaurants', 'Chinese']",19,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
2088,42.3371765,-71.0436946,4.5,1,"['American (New)', 'Bars', 'Nightlife', 'Latin American', 'Restaurants', 'Breakfast & Brunch']",184,1,1,1,2,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,9,1
2089,42.3504578484,-71.0511925638,3.0,1,"['Restaurants', 'Delis', 'Grocery', 'Food', 'Convenience Stores']",12,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
2090,42.3511193544,-71.0672825131,3.5,0,"['Greek', 'Mediterranean', 'Restaurants', 'Spanish']",143,0,1,0,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2091,42.3514228,-71.0719333,3.0,0,"['Restaurants', 'American (Traditional)', 'American (New)']",355,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,6,3
2092,42.3428108526,-71.0844424671,3.5,0,"['Ice Cream & Frozen Yogurt', 'Restaurants', 'Food', 'Juice Bars & Smoothies', 'Gluten-Free', 'Kosher']",171,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4,2
2093,42.3522722,-71.0660961,3.5,0,"['Burgers', 'Fast Food', 'Hot Dogs', 'Restaurants']",78,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4,3
2094,42.35164,-71.070124,4.0,0,"['Fish & Chips', 'Gluten-Free', 'Restaurants', 'Seafood']",38,1,1,1,2,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,2
2095,42.34979,-71.082729,3.0,1,"['Soup', 'Ramen', 'Restaurants', 'Asian Fusion', 'Chinese', 'Japanese', 'Noodles']",223,1,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,3
2096,42.3507294,-71.0716142,3.5,1,"['Restaurants', 'Japanese']",58,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
2097,42.387164,-71.008593,3.5,0,"['Restaurants', 'Chinese']",5,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,4
2098,42.335101,-71.0550236,3.0,0,"['Pizza', 'Restaurants', 'Italian']",35,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
2099,42.3318991,-71.0964117,4.0,0,"['Restaurants', 'Burgers', 'Fast Food', 'American (New)']",88,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4,2
2100,42.3469792,-71.0881125,3.5,1,"['Restaurants', 'Cajun/Creole', 'Mexican', 'Ethnic Food', 'Specialty Food', 'Food', 'American (New)']",130,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4,2
2101,42.36170972,-71.0523066781,3.5,0,"['Nightlife', 'Lounges', 'American (Traditional)', 'Bars', 'Comfort Food', 'Breakfast & Brunch', 'Restaurants']",334,1,1,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2102,42.3512235,-71.0650699,3.0,1,"['Bagels', 'Sandwiches', 'Salad', 'Restaurants', 'Breakfast & Brunch', 'Food', 'Soup']",122,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4,3
2103,42.3544441931,-71.0588412149,3.5,0,"['Salad', 'Mediterranean', 'Gluten-Free', 'Restaurants', 'Pizza', 'American (New)']",233,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0
2104,42.3637887,-71.0518906,4.0,0,"['Restaurants', 'Italian']",41,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
2105,42.348465,-71.076313,3.5,1,"['Restaurants', 'Food', 'Coffee & Tea']",33,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4,2
2106,42.3485644,-71.0886357,3.5,1,"['Sushi Bars', 'Japanese', 'Asian Fusion', 'Restaurants']",450,0,1,1,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2
2107,42.3643192,-71.0628708,2.5,0,"['Restaurants', 'Pizza']",10,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4,3
2108,42.3352358,-71.0458545,4.0,1,"['Sandwiches', 'Restaurants', 'Food', 'Coffee & Tea', 'Delis']",121,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4,3
2109,42.3439089476,-71.0872598432,3.5,1,"['Organic Stores', 'Health Markets', 'Grocery', 'Seafood Markets', 'Meat Shops', 'Food', 'Specialty Food', 'Juice Bars & Smoothies', 'Restaurants']",176,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,3
2110,42.3516372,-71.0609659,4.0,1,"['Ice Cream & Frozen Yogurt', 'Creperies', 'Food', 'Ramen', 'Japanese', 'Shaved Ice', 'Bubble Tea', 'Restaurants', 'Juice Bars & Smoothies', 'Desserts']",132,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
2111,42.360086173,-71.0564788162,3.5,0,"['Food', 'Coffee & Tea', 'Restaurants']",58,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
2112,42.360103,-71.070944,4.0,1,"['Food', 'Ice Cream & Frozen Yogurt', 'Coffee & Tea', 'Restaurants', 'Kosher']",206,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4,3
2113,42.3502805,-71.0607747,3.0,0,"['Japanese', 'Restaurants', 'Sushi Bars']",121,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2114,42.3412903,-71.0873545,4.5,1,"['Salad', 'Mediterranean', 'Greek', 'Restaurants']",59,0,0,0,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,3
2115,42.3552391,-71.0540047,3.0,0,"['Restaurants', 'Sandwiches']",25,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,8,2
2116,42.3534477311,-71.0626994386,3.5,1,"['Wine Bars', 'Nightlife', 'Restaurants', 'Sushi Bars', 'Bars', 'Salad', 'Sandwiches']",335,1,1,1,2,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,9,1
2117,42.36178,-71.056765,2.5,1,"['Restaurants', 'Pizza']",13,0,0,1,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
2118,42.3454541,-71.0810685,4.5,1,"['Breakfast & Brunch', 'Pizza', 'American (New)', 'Cocktail Bars', 'Bars', 'Restaurants', 'Nightlife']",15,1,1,1,2,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2
2119,42.3481578332,-71.0727591417,4.0,1,"['Nightlife', 'Bars', 'French', 'Restaurants', 'Mediterranean', 'American (New)']",964,0,1,1,4,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,2
2120,42.3448472,-71.1023307,3.0,0,"['Restaurants', 'Burgers']",20,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,3
2121,42.3438113,-71.0719096,3.5,0,"['American (New)', 'Italian', 'Restaurants']",198,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,2
2122,42.3340481,-71.0350818,4.0,1,"['Diners', 'Italian', 'Pizza', 'Restaurants', 'Barbeque']",108,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,11,3
2123,42.3557838149,-71.0607515437,4.0,0,"['Restaurants', 'Cafes']",9,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4,3
2124,42.3594493,-71.0588576,3.5,0,"['Pizza', 'American (Traditional)', 'Breakfast & Brunch', 'Sandwiches', 'Middle Eastern', 'Restaurants']",39,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4,3
2125,42.2560654,-71.1229331,4.0,1,"['Italian', 'Coffee & Tea', 'Colombian', 'Breakfast & Brunch', 'Food', 'Restaurants', 'Spanish', 'Seafood', 'American (Traditional)', 'Latin American']",40,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,3
2126,42.3696405452,-71.0198204597,3.0,1,"['American (Traditional)', 'Restaurants', 'Bars', 'Burgers', 'Nightlife']",488,1,0,1,2,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,4
2127,42.3087016,-71.058905,3.5,0,"['Latin American', 'Restaurants']",16,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,4
2128,42.3489405,-71.0825443,3.0,0,"['Sushi Bars', 'Restaurants']",5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,3
2129,42.3370654,-71.0484057,4.0,1,"['Creperies', 'Specialty Food', 'Nightlife', 'Tapas/Small Plates', 'Food', 'Wine Bars', 'Tapas Bars', 'Bars', 'Restaurants', 'Cheese Shops', 'Cafes', 'Sandwiches']",99,1,1,0,2,1,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
2130,42.363233,-71.0547494,4.0,1,"['Restaurants', 'Desserts', 'Coffee & Tea', 'Bakeries', 'Food', 'Italian']",2042,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
2131,42.349884,-71.0426815,3.0,0,"['American (New)', 'Event Planning & Services', 'Restaurants', 'Caterers']",17,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
2132,42.3321636,-71.099604,3.0,1,"['Pizza', 'Halal', 'Salad', 'Restaurants']",118,0,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,3
2133,42.3531023,-71.0633401,3.5,1,"['Tapas Bars', 'Nightlife', 'Restaurants', 'Bars', 'Cocktail Bars']",38,1,1,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
2134,42.3634291494,-71.0185857455,2.5,1,"['Fast Food', 'Restaurants', 'Mexican']",13,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,2
2135,42.3463653316,-71.0739898682,3.5,0,"['Bars', 'Event Planning & Services', 'Hotels & Travel', 'Steakhouses', 'Hotels', 'Nightlife', 'Restaurants', 'Seafood']",180,0,1,0,4,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,2
2136,42.351503,-71.060239,3.5,1,"['Restaurants', 'Chinese', 'Taiwanese']",1114,1,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,2,1
2137,42.346089,-71.043297,3.0,1,"['Restaurants', 'American (New)']",62,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
2138,42.3673532,-71.0503107,2.5,1,"['Hotels & Travel', 'Hotels', 'Event Planning & Services', 'Restaurants']",108,1,1,0,3,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2139,42.334848,-71.1023924,3.5,1,"['Pizza', 'Restaurants']",23,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4,2
2140,42.3383223,-71.1064677,2.5,1,"['Restaurants', 'American (Traditional)']",99,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2141,42.3593999,-71.0564346,4.0,0,"['Sandwiches', 'Restaurants']",6,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
2142,42.3648525,-71.0619151,3.5,1,"['Nightlife', 'Desserts', 'Bakeries', 'Sandwiches', 'Food', 'Coffee & Tea', 'Bars', 'Restaurants', 'Sports Bars']",14,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
2143,42.3486717928,-71.084109,4.5,1,"['Nightlife', 'Gluten-Free', 'Restaurants', 'Wine Bars', 'Bars', 'Tapas/Small Plates', 'Greek', 'Desserts', 'Mediterranean', 'Food']",76,1,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,2
2144,42.3582161,-71.0612726,4.0,1,"['Irish', 'Bars', 'Nightlife', 'Restaurants', 'Burgers', 'American (Traditional)', 'Pubs']",297,0,1,0,2,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2145,42.380875,-71.051522,2.5,0,"['Fast Food', 'American (Traditional)', 'Diners', 'Burgers', 'Sandwiches', 'Restaurants']",84,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
2146,42.3570572,-71.0519765,3.5,0,"['Restaurants', 'American (New)']",147,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
2147,42.350635,-71.089589,3.5,1,"['Restaurants', 'Delis', 'Convenience Stores', 'Food', 'Beer', 'Wine & Spirits', 'Grocery']",25,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,3
2148,42.3397027605,-71.0365516464,4.0,1,"['Kosher', 'Restaurants', 'Party Bus Rentals', 'Event Planning & Services', 'Party Equipment Rentals']",5,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
2149,42.3320976,-71.07102,3.5,1,"['Restaurants', 'Event Planning & Services', 'Food', 'Pizza', 'American (Traditional)', 'Caterers', 'Food Delivery Services']",61,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,3
2150,42.3445271,-71.0990205,4.0,1,"['Nightlife', 'Bars', 'Restaurants', 'Wine Bars', 'Seafood', 'Beer Bar']",336,0,0,1,2,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,2
2151,42.3572230047,-71.1457376152,3.5,1,"['Food', 'Bagels', 'Restaurants', 'Sandwiches', 'Coffee & Tea']",6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,4,0
2152,42.3548561,-71.0661193,2.0,1,"['Restaurants', 'Food Trucks', 'Food', 'Korean']",17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
2153,42.2940329,-71.0720442,3.5,0,"['Restaurants', 'Coffee & Tea', 'Food', 'Breakfast & Brunch']",6,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,3
2154,42.3542329,-71.0444207,4.0,1,"['Steakhouses', 'Seafood', 'Italian', 'Restaurants']",30,1,0,1,2,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2155,42.3489011363,-71.0811655719,3.5,0,"['Restaurants', 'French']",388,1,1,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,2
2156,42.3602243,-71.0508754,3.5,1,"['Food', 'American (New)', 'American (Traditional)', 'Beer', 'Wine & Spirits', 'Restaurants']",60,1,1,1,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,9,1
2157,42.379721,-71.026735,4.5,0,"['Food', 'Bakeries', 'Restaurants']",11,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,2
2158,42.2946964,-71.0722324,3.5,1,"['Restaurants', 'Seafood', 'Breakfast & Brunch', 'Caribbean']",18,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,4
2159,42.3475962,-71.0851772,4.0,1,"['Nightlife', 'French', 'Lounges', 'Cocktail Bars', 'Bars', 'Restaurants']",123,1,1,1,2,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2
2160,42.3500305,-71.0485232,3.5,1,"['American (Traditional)', 'Nightlife', 'Lounges', 'Restaurants', 'Bars', 'Music Venues', 'Comfort Food', 'Arts & Entertainment']",622,0,1,0,2,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,9,1
