,latitude,longitude,stars,is_open,categories,review_count,RestaurantsTableService,RestaurantsReservations,WheelchairAccessible,RestaurantsPriceRange2,HasTV,RestaurantsTakeOut,RestaurantsDelivery,GoodForKids,CoatCheck,romantic,intimate,classy,hipster,divey,touristy,trendy,upscale,casual,dj,background_music,no_music,jukebox,live,video,karaoke,WiFi_free,WiFi_no,WiFi_paid,Alcohol_beer_and_wine,Alcohol_full_bar,Alcohol_none,NoiseLevel_average,NoiseLevel_quiet,NoiseLevel_loud,NoiseLevel_very_loud,RestaurantsAttire_casual,RestaurantsAttire_dressy,RestaurantsAttire_formal,cluster1,cluster2
5289,45.4791679,-122.6157425,2.5,0,"['Restaurants', 'American (Traditional)']",27,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,3
5290,45.5398041,-122.6670481,4.5,0,"['Food', 'Breakfast & Brunch', 'Sandwiches', 'Coffee & Tea', 'Cafes', 'Restaurants']",14,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,4
5291,45.5368989,-122.6186228,3.5,1,"['Grocery', 'Delis', 'Organic Stores', 'Food', 'Specialty Food', 'Health Markets', 'Restaurants']",122,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,3
5292,45.5169375,-122.6753653,4.5,0,"['Restaurants', 'Sandwiches']",13,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,1
5293,45.4681819,-122.5889626,3.5,1,"['Restaurants', 'Nightlife', 'Bars', 'American (Traditional)', 'Burgers', 'Hot Dogs', 'Sports Bars']",28,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
5294,45.49724,-122.5950529,4.5,1,"['American (Traditional)', 'Sandwiches', 'Food', 'Pool Halls', 'Restaurants', 'Nightlife', 'Bars', 'Cocktail Bars']",48,1,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,7,0
5295,45.5046535,-122.6340244,4.0,1,"['Restaurants', 'Mexican', 'Food Delivery Services', 'Lounges', 'Cocktail Bars', 'Food', 'Food Trucks', 'Food Stands', 'Beer Bar', 'Nightlife', 'Beer', 'Wine & Spirits', 'Bars']",76,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,3
5296,45.5282161,-122.8169697,2.5,0,"['Breakfast & Brunch', 'American (New)', 'American (Traditional)', 'Restaurants', 'Comfort Food']",59,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,2
5297,45.52263,-122.6730271,4.5,0,"['Restaurants', 'Waffles', 'Street Vendors', 'Breakfast & Brunch', 'Food']",14,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,1
5298,45.5345654,-122.4954963,3.5,1,"['Delis', 'Restaurants', 'Sandwiches']",7,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,0
5299,45.5625687,-122.6483231,4.0,0,"['Food', 'Sushi Bars', 'Restaurants', 'Japanese', 'Izakaya']",124,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,7,1
5300,45.4859526,-122.5883312,4.5,1,"['Food Stands', 'Restaurants', 'Farmers Market', 'Food', 'Ethnic Food', 'Specialty Food', 'Mexican', 'Tex-Mex']",67,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,3
5301,45.516627,-122.659192,4.0,0,"['Restaurants', 'Ice Cream & Frozen Yogurt', 'Food', 'Desserts', 'Bubble Tea', 'Waffles']",60,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
5302,45.518846,-122.6766022,4.5,0,"['Food', 'Poke', 'Restaurants', 'Hawaiian', 'Seafood', 'Japanese']",241,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,1
5303,45.495889,-122.608425,4.0,0,"['Restaurants', 'Food Stands', 'Waffles', 'Breakfast & Brunch', 'American (Traditional)']",12,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,3
5304,45.5591652,-122.6360591,4.0,1,"['Mexican', 'Restaurants', 'Event Planning & Services', 'Caterers']",396,0,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,2
5305,45.5119032365,-122.685302496,4.0,0,"['Restaurants', 'Food Stands', 'Sandwiches']",8,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,1
5306,45.51909,-122.567075,2.0,1,"['Tacos', 'Tex-Mex', 'Restaurants', 'Fast Food', 'Breakfast & Brunch', 'Mexican']",42,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,8,1
5307,45.5902062599,-122.7543814139,3.5,0,"['Restaurants', 'Cafes', 'Breakfast & Brunch', 'Coffee & Tea', 'Food']",137,0,0,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,2
5308,45.5362156,-122.7000932,4.5,1,"['Restaurants', 'Indian']",6,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,1
5309,45.500198,-122.650823,3.5,1,"['Arts & Entertainment', 'Comfort Food', 'Bars', 'Dive Bars', 'Music Venues', 'Nightlife', 'Cafes', 'American (Traditional)', 'Restaurants']",51,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,3
5310,45.4786589,-122.5677542,4.5,1,"['Asian Fusion', 'Restaurants', 'Laotian', 'Cambodian', 'Thai', 'Food', 'Food Trucks']",37,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,3
5311,45.518256,-122.693835,4.0,1,"['American (Traditional)', 'Pubs', 'Nightlife', 'Gastropubs', 'Bars', 'Restaurants', 'Local Flavor']",237,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,7,1
5312,45.5261486702,-122.5786515014,2.5,1,"['Restaurants', 'Burgers']",91,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,5,2
5313,45.5228263,-122.6807046,3.5,1,"['Cocktail Bars', 'Restaurants', 'Vegan', 'Bars', 'Pizza', 'Nightlife']",70,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
5314,45.4639822,-122.6843135,3.0,0,"['Coffee & Tea', 'Food', 'Restaurants']",26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,5,3
5315,45.5213568,-122.6842779,3.5,0,"['Food Stands', 'Greek', 'Mediterranean', 'Restaurants']",17,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,1
5316,45.4630383719,-122.6534231007,4.5,0,"['Chinese', 'Restaurants']",8,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,3
5317,45.5911058,-122.7556556,4.0,1,"['Restaurants', 'Ramen', 'Japanese', 'Sushi Bars']",72,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,2
5318,45.5350664,-122.5376134,4.0,0,"['Delis', 'Specialty Food', 'Ethnic Food', 'Restaurants', 'Food', 'Mediterranean']",66,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,3
5319,45.5248159,-122.5396448,2.5,1,"['Pizza', 'Restaurants']",11,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,0
5320,45.5401787556,-122.6100658625,4.5,0,"['Food Stands', 'Gluten-Free', 'Restaurants', 'Food', 'Caterers', 'Food Trucks', 'Event Planning & Services', 'Burgers', 'American (New)']",50,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
5321,45.478836,-122.673238,4.0,1,"['Thai', 'Soup', 'Restaurants', 'Noodles']",220,0,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,7,0
5322,45.49506,-122.60837,3.0,1,"['Halal', 'Mediterranean', 'Restaurants', 'Food Stands', 'Middle Eastern']",49,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,3
5323,45.553744,-122.520609,3.5,1,"['Chinese', 'Restaurants', 'Seafood', 'Noodles']",93,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,0
5324,45.5463093,-122.593649,4.0,0,"['Caterers', 'Cocktail Bars', 'Sports Bars', 'American (Traditional)', 'Nightlife', 'Event Planning & Services', 'Bars', 'Restaurants']",29,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
5325,45.5516461,-122.6754208,3.5,1,"['Soul Food', 'Restaurants', 'Barbeque', 'Cajun/Creole', 'Southern']",861,1,0,1,2,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,4
5326,45.5528680274,-122.6756331325,4.5,1,"['Restaurants', 'Ice Cream & Frozen Yogurt', 'Pizza', 'Food']",378,0,0,0,2,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,0
5327,45.5174999,-122.680077,3.5,1,"['Restaurants', 'American (New)', 'Food', 'Beer', 'Wine & Spirits', 'Gastropubs', 'Bars', 'Sandwiches', 'Breakfast & Brunch', 'Nightlife', 'Pubs']",128,1,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,7,1
5328,45.5224599261,-122.6905448595,4.5,1,"['Restaurants', 'Food', 'Fashion', 'Shopping', 'Wine Bars', 'Nightlife', 'Bars', 'Beer', 'Wine & Spirits', 'Sporting Goods', 'Burgers', 'Sports Bars', 'Beer Bar', 'Sports Wear', 'Pubs']",77,0,0,1,2,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
5329,45.5192961089,-122.5588041544,4.5,1,"['Himalayan/Nepalese', 'Food Stands', 'Food Trucks', 'Restaurants', 'Food']",38,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,0
5330,45.5247491,-122.6741485,2.5,0,"['Restaurants', 'Cantonese', 'Chinese', 'Dim Sum']",188,1,0,0,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
5331,45.400189,-122.619133,2.0,1,"['Italian', 'Pizza', 'Restaurants']",7,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,3
5332,45.4852949,-122.7570045,3.0,0,"['Restaurants', 'Italian']",8,1,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,2
5333,45.5584627,-122.5529768,4.5,1,"['Filipino', 'Restaurants', 'Breakfast & Brunch', 'Noodles', 'Event Planning & Services', 'Food Stands', 'Asian Fusion', 'Caterers']",83,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
5334,45.5409379,-122.6082859,4.0,1,"['Food', 'Restaurants', 'Coffee & Tea']",176,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,5,2
5335,45.463893,-122.646822,4.0,0,"['American (Traditional)', 'Restaurants', 'Burgers']",98,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,3
5336,45.5384574225,-122.4777410924,1.5,1,"['Burgers', 'Restaurants', 'Food', 'Fast Food', 'Coffee & Tea']",32,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,5,2
5337,45.5226484,-122.6805576,3.0,0,"['Restaurants', 'Italian', 'Bars', 'Nightlife', 'Pizza']",8,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,2,2
5338,45.5230447,-122.6417661,4.5,1,"['Food', 'Restaurants', 'Breakfast & Brunch', 'Coffee Roasteries', 'Sandwiches', 'Coffee & Tea']",218,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,3
5339,45.5120873,-122.6463778,4.0,0,"['American (New)', 'Food', 'French', 'Restaurants']",35,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,3
5340,45.564282,-122.5329349,2.0,1,"['Sandwiches', 'Food', 'Restaurants', 'Fast Food', 'Delis']",22,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,0
5341,45.5348639,-122.6425971,3.5,0,"['Restaurants', 'Mexican']",15,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,2,0
5342,45.5093028,-122.5792801,3.5,1,"['Noodles', 'Vietnamese', 'Restaurants']",420,1,1,0,2,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,3
5343,45.5092013,-122.681601,3.5,0,"['Vietnamese', 'Food Stands', 'Restaurants']",45,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,1
5344,45.5097792568,-122.7348029985,3.0,1,"['Restaurants', 'Sandwiches', 'Food', 'Fast Food']",13,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,2
5345,45.611671,-122.684137,3.0,1,"['Restaurants', 'Delis', 'Caterers', 'Food', 'Sandwiches', 'Event Planning & Services', 'Food Delivery Services', 'Fast Food']",22,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,1
5346,45.5384659972,-122.6992076019,4.5,1,"['Food', 'Mexican', 'Breakfast & Brunch', 'Restaurants', 'Food Trucks']",8,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,1
5347,45.5198475,-122.6742938,4.5,1,"['Food Trucks', 'Ramen', 'Food', 'Japanese', 'Restaurants']",28,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,1
5348,45.5167262,-122.6869077,4.0,0,"['Food', 'Sports Bars', 'Bars', 'Restaurants', 'Nightlife', 'American (New)', 'Beer', 'Wine & Spirits', 'Local Flavor']",24,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,7,1
5349,45.5226336,-122.6523529,3.0,0,"['Restaurants', 'Specialty Food', 'Vegetarian', 'Soup', 'American (Traditional)', 'Food', 'Gluten-Free', 'Health Markets']",186,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,4
5350,45.479601,-122.694035,3.5,1,"['Restaurants', 'Hawaiian', 'Event Planning & Services', 'Caribbean', 'Latin American', 'Caterers', 'Asian Fusion']",634,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,7,0
5351,45.4657556,-122.7218881,4.5,1,"['Food Trucks', 'Restaurants', 'Food', 'Vegan']",24,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,2
5352,45.536154,-122.7066736,3.0,0,"['Japanese', 'Chinese', 'Restaurants']",17,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,2,2
5353,45.511584584,-122.6812374609,3.5,0,"['Food Trucks', 'Restaurants', 'Food Stands', 'Food']",5,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,1
5354,45.5165524,-122.6183043,4.5,0,"['Food', 'Street Vendors', 'Japanese', 'Sushi Bars', 'Restaurants', 'Food Trucks', 'Food Stands']",64,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,3
5355,45.5328035,-122.4772791,2.5,0,"['Restaurants', 'Chinese', 'Buffets']",6,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,8,1
5356,45.5594686407,-122.6611921191,1.5,1,"['Fast Food', 'Food', 'Pizza', 'Italian', 'Restaurants', 'Chicken Wings']",53,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,4
5357,45.503183,-122.536902,3.5,1,"['Pizza', 'Salad', 'Beer Bar', 'Nightlife', 'Bars', 'Sandwiches', 'Italian', 'Restaurants']",122,0,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,3
5358,45.4932543,-122.6715805,3.5,0,"['Burgers', 'Coffee & Tea', 'Breakfast & Brunch', 'Hot Dogs', 'Restaurants', 'Food Trucks', 'Food']",12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,1
5359,45.5217647165,-122.6376601021,3.5,0,"['Barbeque', 'Food', 'Food Trucks', 'Restaurants', 'Breakfast & Brunch']",37,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,3
5360,45.5046421,-122.6269761,3.5,1,"['Desserts', 'Pubs', 'Nightlife', 'Salad', 'Pizza', 'Restaurants', 'Bars', 'Food']",207,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,7,0
5361,45.510737,-122.5380085316,1.0,1,"['Pizza', 'Restaurants', 'Italian', 'Chicken Wings']",19,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,8,1
5362,45.5816960581,-122.6620768252,2.0,1,"['Restaurants', 'Fast Food', 'Food', 'Coffee & Tea', 'Burgers']",34,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,5,3
5363,45.519523,-122.653271,5.0,1,"['Food', 'Vegan', 'Restaurants', 'Ice Cream & Frozen Yogurt']",12,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,1
5364,45.5625321,-122.6309432,5.0,1,"['British', 'Restaurants', 'Coffee & Tea', 'Tea Rooms', 'Food']",101,1,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,4
5365,45.4855317,-122.7215029,3.0,0,"['Restaurants', 'Event Planning & Services', 'Caterers', 'Barbeque']",14,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,8,3
5366,45.5930493,-122.7326202,3.0,1,"['Bars', 'Restaurants', 'Nightlife', 'American (Traditional)', 'Breakfast & Brunch']",36,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,7,1
5367,45.5484362,-122.6152171,4.5,0,"['Sandwiches', 'Bakeries', 'Modern European', 'Food', 'Restaurants']",23,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,5,2
5368,45.4985751472,-122.6412596181,5.0,1,"['Food', 'Food Court', 'Food Trucks', 'Restaurants', 'Mexican']",6,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,3
5369,45.4640041,-122.6536331,4.0,1,"['Specialty Food', 'Delis', 'Health Markets', 'Organic Stores', 'Restaurants', 'Seafood Markets', 'Grocery', 'Food', 'Sandwiches']",91,0,0,0,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,3
5370,45.52892,-122.684201,3.5,0,"['Restaurants', 'Salad', 'Asian Fusion', 'Poke', 'Vegetarian', 'Food']",58,0,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,4
5371,45.524072,-122.6370634,4.0,1,"['Diners', 'Breakfast & Brunch', 'Food', 'American (New)', 'Restaurants']",511,1,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,7,0
5372,45.4976799,-122.5772976,4.0,1,"['Breakfast & Brunch', 'Vegetarian', 'Vegan', 'Mexican', 'Restaurants']",22,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,3
5373,45.505031,-122.572924,4.0,1,"['Restaurants', 'Chinese']",13,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,3
5374,45.5118115,-122.5372682,2.0,1,"['Chicken Wings', 'Sandwiches', 'Pizza', 'Restaurants']",36,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,8,1
5375,45.5359763,-122.6641911,3.5,0,"['Salad', 'Vegan', 'Restaurants', 'Gluten-Free', 'Vegetarian', 'Food', 'Food Delivery Services', 'Pizza', 'Italian']",128,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,4
5376,45.5297025514,-122.698749632,3.5,1,"['American (Traditional)', 'Nightlife', 'Burgers', 'Restaurants', 'Bars']",161,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,7,1
5377,45.5214975,-122.684143,4.5,0,"['Restaurants', 'French']",210,0,1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
5378,45.5093384,-122.681741,4.0,0,"['Food Stands', 'Chicken Shop', 'Food', 'Food Trucks', 'Restaurants', 'Thai']",62,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,1
5379,45.4964841,-122.6267613,4.5,1,"['Restaurants', 'Desserts', 'Food', 'Food Trucks', 'Sandwiches']",22,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,3
5380,45.526201,-122.688113,4.0,1,"['Bars', 'American (Traditional)', 'Nightlife', 'Restaurants', 'Pubs', 'Cinema', 'Arts & Entertainment']",166,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
