,latitude,longitude,stars,is_open,categories,review_count,RestaurantsTableService,RestaurantsReservations,WheelchairAccessible,RestaurantsPriceRange2,HasTV,RestaurantsTakeOut,RestaurantsDelivery,GoodForKids,CoatCheck,romantic,intimate,classy,hipster,divey,touristy,trendy,upscale,casual,dj,background_music,no_music,jukebox,live,video,karaoke,WiFi_no,WiFi_free,WiFi_paid,Alcohol_none,Alcohol_beer_and_wine,Alcohol_full_bar,NoiseLevel_average,NoiseLevel_quiet,NoiseLevel_loud,NoiseLevel_very_loud,RestaurantsAttire_casual,RestaurantsAttire_dressy,RestaurantsAttire_formal,cluster1,cluster2
3906,49.2589637,-123.138721,3.0,0,"['Thai', 'Restaurants', 'Asian Fusion']",42,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,5,4
3907,49.267999042,-123.1583811343,4.0,1,"['Vegan', 'Sushi Bars', 'Japanese', 'Restaurants']",303,1,1,0,2,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,2
3908,49.2864696,-123.1156543,3.5,1,"['Chocolatiers & Shops', 'Restaurants', 'Cafes', 'Coffee & Tea', 'Desserts', 'Specialty Food', 'Food']",195,0,0,0,2,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
3909,49.2642944823,-123.1686113593,4.0,1,"['Restaurants', 'Vietnamese', 'Noodles']",52,1,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2,4
3910,49.2907701,-123.1367484,4.0,0,"['Sushi Bars', 'Restaurants']",5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
3911,49.2328922712,-123.0657535369,3.5,1,"['Ramen', 'Japanese', 'Restaurants']",120,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0
3912,49.2454670789,-123.1854483113,4.0,1,"['Bars', 'Nightlife', 'Arts & Entertainment', 'Music Venues', 'Wine Bars', 'Pubs', 'Restaurants', 'Seafood']",10,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,5,0
3913,49.2812799,-123.058776,3.0,0,"['Thai', 'Restaurants']",8,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,6,0
3914,49.2464617,-123.1014422,4.5,1,"['Coffee & Tea', 'Italian', 'Breakfast & Brunch', 'Food', 'Pizza', 'Gluten-Free', 'Restaurants']",209,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
3915,49.2626471,-123.0922336,4.0,1,"['Restaurants', 'Cafes', 'Coffee & Tea', 'Food']",23,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,0
3916,49.2642093728,-123.1144555178,3.5,1,"['Restaurants', 'Coffee & Tea', 'Food']",17,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,1
3917,49.2740189,-123.121601,2.0,0,"['Mexican', 'Restaurants', 'Food']",5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
3918,49.2759228407,-123.1245237819,4.0,1,"['Mediterranean', 'Middle Eastern', 'Vegetarian', 'Restaurants']",73,1,1,1,2,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
3919,49.2372491,-123.0326258,2.0,1,"['Fast Food', 'Restaurants', 'Sandwiches']",13,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,6,0
3920,49.2767643,-123.1285068,4.0,0,"['Caribbean', 'Internet Cafes', 'Food', 'Restaurants']",11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
3921,49.267903,-123.1573825,4.5,1,"['Vegan', 'Food', 'Restaurants', 'Juice Bars & Smoothies', 'Acai Bowls', 'Vegetarian']",22,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2
3922,49.2727014,-123.1352146,1.5,1,"['Japanese', 'Restaurants']",5,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
3923,49.2811382,-123.0514717,4.0,0,"['Tapas/Small Plates', 'Middle Eastern', 'Restaurants', 'Greek']",7,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,7,1
3924,49.2498517,-123.1150166,4.0,1,"['Japanese', 'Restaurants']",48,1,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,0
3925,49.2827182,-123.123884,4.0,1,"['Nightlife', 'Lounges', 'Bars', 'Seafood', 'Restaurants', 'Steakhouses']",228,1,1,0,3,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
3926,49.2654481,-123.1455763,3.0,0,"['Nightlife', 'Bars', 'Pubs', 'Restaurants', 'Irish']",26,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,5,4
3927,49.2386894944,-123.1295154339,3.0,1,"['Event Planning & Services', 'Caterers', 'Active Life', 'Parks', 'Restaurants', 'American (New)', 'Canadian (New)']",81,0,1,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
3928,49.2826923,-123.1181354,3.0,1,"['Fast Food', 'Restaurants', 'Greek']",23,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,12,0
3929,49.26397,-123.1696574,3.0,0,"['Restaurants', 'Barbeque', 'Burgers']",9,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2
3930,49.2810365,-123.1322148,4.0,0,"['Japanese', 'Asian Fusion', 'Sandwiches', 'Restaurants', 'Vietnamese']",30,1,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
3931,49.2654276,-123.1069162,4.5,0,"['Restaurants', 'Pizza', 'Mediterranean', 'Sandwiches', 'Italian']",23,1,1,1,2,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
3932,49.2845918,-123.1090792,4.0,1,"['Peruvian', 'Restaurants']",48,1,1,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,1
3933,49.2793717,-123.0989354,4.0,1,"['Chinese', 'Restaurants']",134,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2,1
3934,49.260986,-123.1007081,3.5,0,"['Modern European', 'Restaurants']",39,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
3935,49.2644908,-123.1842867,3.5,1,"['Nightlife', 'Irish', 'Restaurants', 'Bars', 'Pubs']",80,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,2
3936,49.225127,-123.101472,3.0,1,"['Event Planning & Services', 'Indian', 'Restaurants', 'Specialty Food', 'Pakistani', 'Middle Eastern', 'Food', 'Caterers']",128,0,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,1
3937,49.2374125128,-123.1556398172,3.5,1,"['Pizza', 'Restaurants', 'Italian']",135,1,0,1,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,2
3938,49.2806946,-123.1249668,3.0,0,"['Food', 'Coffee & Tea', 'Sandwiches', 'Restaurants']",17,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,1
3939,49.2746253,-123.1234353,3.5,0,"['Japanese', 'Asian Fusion', 'Sushi Bars', 'Restaurants']",56,1,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,0
3940,49.2656294,-123.1150628,4.0,0,"['Caterers', 'Beer', 'Wine & Spirits', 'Food', 'Bakeries', 'Event Planning & Services', 'Cafes', 'Coffee & Tea', 'Restaurants', 'Breakfast & Brunch']",44,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1
3941,49.2642553,-123.1773247,4.5,0,"['Vietnamese', 'Food', 'Restaurants', 'Convenience Stores', 'Sandwiches']",11,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,7,0
3942,49.2450224,-123.0238274,3.5,0,"['Restaurants', 'Sushi Bars', 'Japanese']",12,1,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,9,1
3943,49.2837849,-123.1066087,2.0,0,"['Mexican', 'Food', 'Restaurants']",32,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,5,2
3944,49.2631483,-123.1168906,1.5,0,"['Mexican', 'Restaurants']",7,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
3945,49.2705824,-123.1413438,4.0,0,"['Coffee & Tea', 'Food', 'Vietnamese', 'Restaurants', 'Sandwiches']",9,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
3946,49.2883392,-123.1400039,3.5,0,"['Sandwiches', 'Ice Cream & Frozen Yogurt', 'Cafes', 'Food', 'Restaurants']",19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,1
3947,49.285437528,-123.1136947079,4.5,0,"['Vegan', 'Vegetarian', 'Restaurants', 'Food', 'Juice Bars & Smoothies']",6,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
3948,49.2591801,-123.1391536,3.5,1,"['Lounges', 'Restaurants', 'Nightlife', 'Breakfast & Brunch', 'Bars']",137,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,0
3949,49.2634909,-123.1170326,3.0,1,"['Salad', 'Ice Cream & Frozen Yogurt', 'Fruits & Veggies', 'American (New)', 'Vegetarian', 'Restaurants', 'Specialty Food', 'Vegan', 'Food', 'Fast Food', 'Juice Bars & Smoothies', 'Gluten-Free']",65,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,7,2
3950,49.2718368618,-123.1471252441,3.5,0,"['Vietnamese', 'Restaurants']",31,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,4
3951,49.2396242,-123.0537567,4.5,1,"['Restaurants', 'Caribbean']",11,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
3952,49.2680597,-123.1557696,4.5,1,"['Meat Shops', 'Restaurants', 'Delis', 'Food', 'Butcher', 'Specialty Food', 'Sandwiches']",54,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2
3953,49.276219,-123.0996948,3.5,0,"['Japanese', 'Arts & Entertainment', 'Music Venues', 'Restaurants', 'Beer', 'Wine & Spirits', 'Food', 'Bars', 'Nightlife', 'Dance Clubs']",39,0,1,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
3954,49.2744987,-123.124427,3.5,0,"['Canadian (New)', 'Cafes', 'Food', 'Restaurants']",15,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
3955,49.2822067,-123.1238037,3.5,1,"['Restaurants', 'Thai']",372,1,1,0,2,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,5,2
3956,49.2628296,-123.0981795,4.5,0,"['Restaurants', 'Japanese']",5,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,5,3
3957,49.2718106,-123.0697398,4.0,0,"['Sushi Bars', 'Restaurants']",16,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,3
3958,49.2069702,-123.1090384,3.5,1,"['Party & Event Planning', 'Hot Dogs', 'Ethnic Food', 'Specialty Food', 'Event Planning & Services', 'Imported Food', 'Restaurants', 'Caterers', 'Food', 'Food Delivery Services', 'Party Equipment Rentals']",7,0,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
3959,49.2641035,-123.1780584,3.0,1,"['Fast Food', 'Burgers', 'Restaurants', 'Coffee & Tea', 'Food']",17,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,4
3960,49.2498705,-123.100783,4.0,0,"['Canadian (New)', 'Comfort Food', 'Nightlife', 'Cocktail Bars', 'Bars', 'Restaurants']",190,1,1,1,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
3961,49.2792016362,-123.1233520166,5.0,1,"['Salad', 'Mediterranean', 'Vegetarian', 'Food', 'Middle Eastern', 'Wraps', 'Restaurants', 'Donairs']",28,0,0,0,2,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
3962,49.2633343,-123.1219376,3.0,0,"['Restaurants', 'Japanese']",5,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2,1
3963,49.263696,-123.110803,4.5,1,"['Restaurants', 'Delis']",15,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,6,1
3964,49.2659209207,-123.2431859941,2.5,1,"['Food', 'Sandwiches', 'Fast Food', 'Restaurants', 'Delicatessen']",5,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,2
3965,49.2735,-123.0819493,4.0,1,"['Donuts', 'Food Delivery Services', 'Bakeries', 'Food', 'Restaurants', 'Vegan', 'Desserts']",13,0,0,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
3966,49.2835303,-123.1054099,3.5,0,"['Shopping', ""Women's Clothing"", 'Restaurants', ""Men's Clothing"", 'Breakfast & Brunch', 'Fashion']",9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
3967,49.284773379,-123.1168954982,3.5,1,"['Vietnamese', 'Restaurants', 'Breakfast & Brunch', 'Sandwiches']",206,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,9,2
3968,49.268232,-123.16667,4.5,0,"['Chinese', 'Restaurants', 'Asian Fusion', 'Taiwanese', 'Vegetarian']",18,1,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,2
3969,49.2910143,-123.1360095,3.5,0,"['Restaurants', 'Japanese']",9,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
3970,49.2811803,-123.0562209,4.0,1,"['Restaurants', 'Pizza', 'Food']",17,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,6,0
3971,49.2827291,-123.1207375,4.0,1,"['Food Delivery Services', 'Restaurants', 'Vegan', 'Food', 'Food Trucks']",15,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
3972,49.2643585,-123.170372,3.5,1,"['Restaurants', 'Mongolian', 'Chinese', 'Barbeque', 'Buffets']",43,1,1,1,2,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,9,0
3973,49.2804427,-123.1184283,4.5,1,"['Restaurants', 'Indian']",42,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,6,1
3974,49.2725016,-123.1485932,3.5,0,"['Mexican', 'Restaurants']",38,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
3975,49.263875,-123.134264,4.0,1,"['Japanese', 'Sushi Bars', 'Vegetarian', 'Restaurants']",134,1,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
3976,49.261808,-123.1008219,3.5,0,"['American (Traditional)', 'Restaurants']",58,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
3977,49.2831142,-123.109,3.0,1,"['Hostels', 'Arts & Entertainment', 'Dive Bars', 'Music Venues', 'Nightlife', 'Pool Halls', 'Breakfast & Brunch', 'Restaurants', 'Hotels & Travel', 'American (Traditional)', 'Bars', 'Pubs']",160,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1
3978,49.2727014,-123.1352146,4.0,1,"['Delis', 'Bakeries', 'Restaurants', 'Food']",35,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
3979,49.2335694,-123.022436,3.0,0,"['Food Trucks', 'Restaurants', 'Food', 'Street Vendors', 'Caribbean']",25,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
3980,49.2797675122,-123.1176316738,3.5,1,"['Restaurants', 'Barbeque', 'Bars', 'Whiskey Bars', 'Nightlife']",108,0,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,2,1
3981,49.281931,-123.1164352,3.5,1,"['Sushi Bars', 'Japanese', 'Restaurants']",101,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
3982,49.2818235,-123.1075054,4.5,1,"['Restaurants', 'Pizza', 'Vegan', 'Gluten-Free']",39,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
3983,49.277423,-123.1269684,3.0,0,"['Shopping', 'Restaurants', 'Flowers & Gifts', 'Indian', 'Florists', 'Food']",8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
3984,49.2827243549,-123.117055884,3.5,1,"['Coffee & Tea', 'Shopping', 'Home & Garden', 'Food', 'Restaurants', 'Appliances', 'Cafes']",28,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
3985,49.2886499,-123.11872,3.5,1,"['Food Stands', 'Latin American', 'Restaurants']",38,0,0,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
3986,49.2109326,-123.1305183,3.5,1,"['Noodles', 'Japanese', 'Restaurants', 'Sushi Bars']",114,1,1,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,9,3
3987,49.2543056792,-123.2354782486,3.0,1,"['Bars', 'Restaurants', 'Tapas Bars', 'Nightlife', 'Bistros', 'Lounges']",39,0,1,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,2
3988,49.2807276803,-123.119475005,4.0,0,"['Restaurants', 'Thai']",169,1,1,0,2,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,9,2
3989,49.2873746,-123.1162666,3.5,0,"['Tapas/Small Plates', 'Restaurants', 'Japanese']",129,0,1,0,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1
3990,49.2092252,-123.140181,3.0,0,"['Restaurants', 'Chinese']",16,0,1,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,6,2
3991,49.2634961,-123.1317034,3.0,1,"['Party & Event Planning', 'Barbeque', 'Korean', 'Event Planning & Services', 'Restaurants']",89,0,1,0,2,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,9,2
3992,49.2733,-123.104152,2.5,1,"['Burgers', 'Restaurants']",13,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,1
3993,49.2659225,-123.0243296,2.0,1,"['Fast Food', 'Burgers', 'Restaurants', 'Food', 'Coffee & Tea']",19,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,3
3994,49.2754956,-123.1219843,3.5,0,"['Italian', 'Mediterranean', 'Greek', 'Restaurants', 'Pizza']",14,0,1,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,5,2
3995,49.2715205,-123.1341702,3.0,1,"['Food', 'Coffee & Tea', 'Restaurants', 'Sandwiches', 'Ice Cream & Frozen Yogurt']",29,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,1
3996,49.2869867,-123.1194964,2.0,1,"['Sandwiches', 'Restaurants', 'Fast Food']",20,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,6,1
3997,49.279257,-123.1002007,3.5,1,"['Cocktail Bars', 'Bars', 'Sandwiches', 'Salad', 'Nightlife', 'Soul Food', 'Restaurants', 'American (Traditional)', 'Chicken Shop']",287,1,0,1,2,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
3998,49.2609143,-123.1008146,3.0,1,"['Diners', 'Bars', 'Sandwiches', 'Champagne Bars', 'American (Traditional)', 'Nightlife', 'Food', 'Restaurants']",320,0,0,0,2,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,1
3999,49.2694558,-123.1061429,4.0,0,"['Gluten-Free', 'Food', 'Restaurants', 'Juice Bars & Smoothies', 'Sushi Bars']",38,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,7,2
4000,49.2621968,-123.0742766,4.0,1,"['Italian', 'Restaurants', 'Pizza']",27,0,0,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,3,3
4001,49.288627,-123.1400015,4.0,0,"['Specialty Food', 'Cocktail Bars', 'Bars', 'Fish & Chips', 'Food', 'Restaurants', 'Nightlife', 'Seafood Markets']",10,1,1,1,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,4,0
